x,Se agrega un nuevo libro,noteBook.UNA.Clases.Libro,31 - 12 - 2019,08:57:54,Se crea un nuevo libro de nombre Lalo; del genero Aventura; de color  -65536 (en rgb) y de orden  1  
x,Se agrega un nuevo libro,noteBook.Nota,31 - 12 - 2019,08:58:16,Se crea una nueva nota de nombre soy el Lobo; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Se agrega un nuevo libro,noteBook.Nota,31 - 12 - 2019,08:58:34,Se crea una nueva nota de nombre EllaNoT; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Se agrega un nuevo libro,noteBook.Nota,31 - 12 - 2019,08:58:42,Se crea una nueva nota de nombre fea; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Se agrega un nuevo libro,noteBook.Nota,31 - 12 - 2019,08:58:51,Se crea una nueva nota de nombre ; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Se agrega un nuevo libro,noteBook.Nota,31 - 12 - 2019,08:59:06,Se crea una nueva nota de nombre privacidad; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
