x,Se crea un nuevo libro ,noteBook.UNA.Clases.Libro,07 - 01 - 2020,05:44:57,Se crea un nuevo libro de nombre qwe; del genero Ciencias ficción; de color  -65536 (en rgb) y de orden  1  
x,Se crea una nueva nota ,noteBook.Nota,07 - 01 - 2020,05:45:09,Se crea una nueva nota de nombre e; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Se modifico la nota as,noteBook.Nota,07 - 01 - 2020,05:45:17,se modifico la nota e; el nombre e por el nombre as;se modifico en al fecha07/01/2020 17:45:17 ;
x,Se modifico la nota zxsc,noteBook.Nota,07 - 01 - 2020,05:46:20,se modifico la nota as; el nombre as por el nombre zxsc;se modifico en al fecha07/01/2020 17:46:20 ;
x,Se modifico la nota x,noteBook.Nota,07 - 01 - 2020,05:46:40,se modifico la nota zxsc; el nombre zxsc por el nombre x;se modifico en al fecha07/01/2020 17:46:40 ;
x,Se modifico la nota s,noteBook.Nota,07 - 01 - 2020,05:47:35,se modifico la nota x; el nombre x por el nombre s;la categoria sd se modifico por s};la privacidad False se modifico por Publico;se modifico en al fecha07/01/2020 17:47:35 ;
x,Se modifico la nota p,noteBook.Nota,07 - 01 - 2020,05:50:20,se modifico la nota s; el nombre s por el nombre p;se modifico en al fecha07/01/2020 17:50:20 ;
x,Se modifico la nota z,noteBook.Nota,07 - 01 - 2020,05:50:39,se modifico la nota p; el nombre p por el nombre z;se modifico en al fecha07/01/2020 17:50:39 ;
x,Se modifico la nota x,noteBook.Nota,07 - 01 - 2020,06:00:12,se modifico la nota z; el nombre z por el nombre x;se modifico en al fecha07/01/2020 18:00:12 ;
x,Se modifico la nota p,noteBook.Nota,07 - 01 - 2020,06:00:30,se modifico la nota x; el nombre x por el nombre p;se modifico en al fecha07/01/2020 18:00:30 ;
x,Se modifico la nota x,noteBook.Nota,07 - 01 - 2020,06:01:02,se modifico la nota p; el nombre p por el nombre x;se modifico en al fecha07/01/2020 18:01:02 ;
x,Se modifico la nota x,noteBook.Nota,07 - 01 - 2020,06:01:28,se modifico la nota x; la privacidad False se modifico por Privado;se modifico en al fecha07/01/2020 18:01:28 ;
x,Se modifico la nota p,noteBook.Nota,07 - 01 - 2020,06:11:17,se modifico la nota x; el nombre x por el nombre p;se modifico en al fecha07/01/2020 18:11:17 ;
x,Se modifico la nota a,noteBook.Nota,07 - 01 - 2020,06:11:39,se modifico la nota p; el nombre p por el nombre a;se modifico en al fecha07/01/2020 18:11:39 ;
