x,Se crea un nuevo libro ,noteBook.UNA.Clases.Libro,09 - 01 - 2020,05:26:34,Se crea un nuevo libro de nombre lALSOA; del genero Romance; de color  -65536 (en rgb) y de orden  1  
x,Se crea una nueva nota ,noteBook.Nota,09 - 01 - 2020,05:26:44,Se crea una nueva nota de nombre ASD; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Se crea una nueva nota ,noteBook.Nota,09 - 01 - 2020,05:34:38,Se crea una nueva nota de nombre AS; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -256 
x,Se crea una nueva nota ,noteBook.Nota,09 - 01 - 2020,05:41:08,Se crea una nueva nota de nombre A; con la fuente Arial Black; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Se crea una nueva nota ,noteBook.Nota,09 - 01 - 2020,06:29:23,Se crea una nueva nota de nombre zsx; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
