x,Inicio de sesión,Usuariox,10 - 01 - 2020,02:34:03,El usuario x inicion sesion
x,Se crea un nuevo libro ,LibroLalo,10 - 01 - 2020,02:34:35,Se crea un nuevo libro de nombre Lalo; del genero Romance; de color  -16711936 (en rgb) y de orden  1  
x,Se crea una nueva nota ,Nota asd,10 - 01 - 2020,02:34:47,Se crea una nueva nota de nombre asd; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Se crea una nueva nota ,Nota ASZ,10 - 01 - 2020,02:35:32,Se crea una nueva nota de nombre ASZ; con la fuente Bauhaus 93; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -65536 
x,Inicio de sesión,Usuariox,10 - 01 - 2020,02:47:33,El usuario x inicion sesion
x,Se crea una nueva nota ,Nota asdAS,10 - 01 - 2020,02:47:55,Se crea una nueva nota de nombre asdAS; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Inicio de sesión,Usuariox,10 - 01 - 2020,02:53:35,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,03:02:46,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,03:06:47,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,03:10:35,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,03:15:57,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,03:25:29,El usuario x inicion sesion
x,Se crea un nuevo libro ,Librocasda,10 - 01 - 2020,03:26:08,Se crea un nuevo libro de nombre casda; del genero Romance; de color  -65536 (en rgb) y de orden  1  
x,Cierre de sesión,Usuariox,10 - 01 - 2020,03:27:47,El usuario x cerro sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,03:44:47,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,03:58:06,El usuario x inicion sesion
x,Se crea una nueva nota ,Nota asdf,10 - 01 - 2020,03:58:20,Se crea una nueva nota de nombre asdf; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Inicio de sesión,Usuariox,10 - 01 - 2020,04:06:43,El usuario x inicion sesion
x,Cierre de sesión,Usuariox,10 - 01 - 2020,04:07:06,El usuario x cerro sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,04:08:48,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,04:13:13,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,04:20:21,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,04:24:47,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,04:30:06,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,05:36:29,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,10 - 01 - 2020,06:15:35,El usuario x inicion sesion
