x,Inicio de sesión,Usuariox,14 - 01 - 2020,05:57:38,El usuario x inicion sesion
x,Cierre de sesión,Usuariox,14 - 01 - 2020,05:57:39,El usuario x cerro sesion
x,Inicio de sesión,Usuariox,14 - 01 - 2020,05:57:43,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,14 - 01 - 2020,06:02:32,El usuario x inicion sesion
x,Se crea un nuevo libro ,Libroas,14 - 01 - 2020,06:02:36,Se crea un nuevo libro de nombre as; del genero Ciencias ficción; de color  -65536 (en rgb) y de orden  1  
x,Inicio de sesión,Usuariox,14 - 01 - 2020,08:37:21,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,15 - 01 - 2020,02:40:30,El usuario x inicion sesion
x,Se crea una nueva nota ,Nota qw,15 - 01 - 2020,02:40:40,Se crea una nueva nota de nombre qw; con la fuente Arial Black; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Se modifico la nota w,Nota w,15 - 01 - 2020,02:40:44,se modifico la nota qw; el nombre qw por el nombre w;se modifico en al fecha15/1/2020 14:40:44 ;
x,Se crea una nueva nota ,Nota qw,15 - 01 - 2020,02:40:52,Se crea una nueva nota de nombre qw; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Inicio de sesión,Usuariox,15 - 01 - 2020,02:42:03,El usuario x inicion sesion
x,Se modifico la nota as,Nota as,15 - 01 - 2020,02:42:08,se modifico la nota w; el nombre w por el nombre as;se modifico en al fecha15/1/2020 14:42:08 ;
x,Inicio de sesión,Usuariox,15 - 01 - 2020,02:44:26,El usuario x inicion sesion
x,Se modifico la nota asx,Nota asx,15 - 01 - 2020,02:44:36,se modifico la nota as; el nombre as por el nombre asx;la categoria w se modifico por asx;la privacidad False se modifico por Publico;la privacidad Arial Black se modifico por Agency FB;se modifico en al fecha15/1/2020 14:44:36 ;
x,Se modifico la nota x,Nota x,15 - 01 - 2020,02:44:49,se modifico la nota qw; el nombre qw por el nombre x;se modifico en al fecha15/1/2020 14:44:49 ;
x,Se modifico la nota xas,Nota xas,15 - 01 - 2020,02:45:14,se modifico la nota asx; el nombre asx por el nombre xas;la privacidad Agency FB se modifico por Arial Black;se modifico en al fecha15/1/2020 14:45:14 ;
x,Inicio de sesión,Usuariox,15 - 01 - 2020,04:17:20,El usuario x inicion sesion
x,Se crea una nueva nota ,Nota as,15 - 01 - 2020,04:17:34,Se crea una nueva nota de nombre as; con la fuente Algerian; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Inicio de sesión,Usuariox,15 - 01 - 2020,04:31:34,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,16 - 01 - 2020,11:36:20,El usuario x inicion sesion
x,Ingreso a nota privada,Nota privada as,16 - 01 - 2020,11:36:42,El usuario x ingreso a la nota as
x,Cierre de sesión,Usuariox,16 - 01 - 2020,11:37:12,El usuario x cerro sesion
x,Inicio de sesión,Usuariox,16 - 01 - 2020,11:37:16,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,16 - 01 - 2020,11:38:09,El usuario x inicion sesion
x,Se crea una nueva nota ,Nota dsczx,16 - 01 - 2020,11:38:49,Se crea una nueva nota de nombre dsczx; con la fuente Arial Black; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Cierre de sesión,Usuariox,16 - 01 - 2020,11:38:52,El usuario x cerro sesion
Ronny,Inicio de sesión,Usuariox,16 - 01 - 2020,11:39:01,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,16 - 01 - 2020,11:39:24,El usuario x inicion sesion
x,Se crea una nueva nota ,Nota asas,16 - 01 - 2020,11:39:39,Se crea una nueva nota de nombre asas; con la fuente Agency FB; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Cierre de sesión,Usuariox,16 - 01 - 2020,11:39:57,El usuario x cerro sesion
Ronny,Inicio de sesión,Usuariox,16 - 01 - 2020,11:40:07,El usuario x inicion sesion
Ronny,Cierre de sesión,UsuarioRonny,16 - 01 - 2020,11:40:21,El usuario Ronny cerro sesion
x,Inicio de sesión,Usuariox,16 - 01 - 2020,11:51:32,El usuario x inicion sesion
x,Se crea una nueva nota ,Nota zx,16 - 01 - 2020,11:51:43,Se crea una nueva nota de nombre zx; con la fuente Algerian; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Cierre de sesión,Usuariox,16 - 01 - 2020,11:51:48,El usuario x cerro sesion
x,Inicio de sesión,Usuariox,16 - 01 - 2020,11:51:54,El usuario x inicion sesion
x,Cierre de sesión,Usuariox,16 - 01 - 2020,11:52:09,El usuario x cerro sesion
Ronny,Inicio de sesión,Usuariox,16 - 01 - 2020,11:52:18,El usuario x inicion sesion
Ronny,Cierre de sesión,UsuarioRonny,16 - 01 - 2020,11:52:29,El usuario Ronny cerro sesion
x,Inicio de sesión,UsuarioRonny,16 - 01 - 2020,11:52:32,El usuario Ronny inicion sesion
x,Inicio de sesión,Usuariox,16 - 01 - 2020,11:59:42,El usuario x inicion sesion
x,Cierre de sesión,Usuariox,16 - 01 - 2020,11:59:59,El usuario x cerro sesion
Ronny,Inicio de sesión,Usuariox,16 - 01 - 2020,12:00:11,El usuario x inicion sesion
x,Inicio de sesión,Usuariox,17 - 01 - 2020,05:10:48,El usuario x inicion sesion
x,Cierre de sesión,Usuariox,17 - 01 - 2020,05:11:09,El usuario x cerro sesion
Ronny,Inicio de sesión,Usuariox,17 - 01 - 2020,05:11:24,El usuario x inicion sesion
Ronny,Se crea un nuevo libro ,Librof,17 - 01 - 2020,05:11:47,Se crea un nuevo libro de nombre f; del genero Romance; de color  -65536 (en rgb) y de orden  2  
Ronny,Cierre de sesión,UsuarioRonny,17 - 01 - 2020,05:11:50,El usuario Ronny cerro sesion
x,Inicio de sesión,UsuarioRonny,17 - 01 - 2020,05:11:54,El usuario Ronny inicion sesion
x,Se crea un nuevo libro ,Libroh,17 - 01 - 2020,05:12:06,Se crea un nuevo libro de nombre h; del genero Ciencias ficción; de color  -8372224 (en rgb) y de orden  3  
x,Inicio de sesión,Usuariox,17 - 01 - 2020,05:37:26,El usuario x inicion sesion
x,Cierre de sesión,Usuariox,17 - 01 - 2020,05:37:31,El usuario x cerro sesion
Ronny,Inicio de sesión,Usuariox,17 - 01 - 2020,05:37:37,El usuario x inicion sesion
Ronny,Inicio de sesión,UsuarioRonny,17 - 01 - 2020,06:11:29,El usuario Ronny inicion sesion
Ronny,Inicio de sesión,UsuarioRonny,18 - 01 - 2020,12:38:50,El usuario Ronny inicion sesion
