x,Se crea un nuevo libro ,noteBook.UNA.Clases.Libro,05 - 01 - 2020,09:05:43,Se crea un nuevo libro de nombre Lalo; del genero Romance; de color  -65536 (en rgb) y de orden  1  
x,Se crea una nueva nota ,noteBook.Nota,05 - 01 - 2020,09:05:54,Se crea una nueva nota de nombre asdsa; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
x,Se crea una nueva nota ,noteBook.Nota,05 - 01 - 2020,09:06:07,Se crea una nueva nota de nombre dqwd; con la fuente ; el color de la fuente en rgb es -7667712 y el color del fondo en rgb es -16776961 
